108,17,0.376,0.087,0.812,0.985,3,0
108,18,0.376,0.087,0.822,0.978,3,0
108,19,0.382,0.098,0.803,0.98,3,0
108,20,0.343,0.119,0.819,0.99,3,0
108,21,0.354,0.073,0.797,0.896,3,0
108,22,0.278,0.115,0.781,0.944,3,0
108,23,0.408,0.102,0.872,0.866,3,0
108,24,0.37,0.02,0.851,0.725,4,0
108,25,0.379,0.035,0.86,0.768,4,0
108,26,0.388,0.04,0.865,0.749,4,0
108,27,0.362,0.042,0.863,0.757,4,0
108,28,0.365,0.038,0.857,0.791,4,0
108,29,0.376,0.044,0.853,0.778,4,0
108,30,0.369,0.038,0.861,0.802,4,0
108,31,0.364,0.044,0.857,0.776,4,0
108,32,0.359,0.031,0.858,0.776,4,0
109,1,0.363,0.038,0.867,0.784,4,0
109,2,0.358,0.038,0.858,0.781,4,0
109,3,0.359,0.037,0.863,0.784,4,0
109,4,0.369,0.033,0.861,0.786,4,0
109,5,0.365,0.056,0.863,0.779,4,0
109,6,0.378,0.044,0.862,0.784,4,0
109,7,0.307,0.001,0.78,0.65,4,0
109,8,0.322,0.048,0.788,0.799,4,0
109,9,0.206,0.106,0.672,0.853,4,0
109,10,0.094,0.46,0.534,0.994,4,0
109,11,0.113,0.005,0.592,0.752,4,0
109,12,0.114,0.006,0.591,0.736,4,0
109,13,0.104,0.015,0.621,0.743,4,0
109,14,0.163,0.008,0.673,0.701,4,0
109,15,0.159,0.275,0.651,0.974,4,0
109,16,0.189,0.382,0.678,0.983,4,0
109,17,0.282,0.002,0.753,0.721,4,0
109,18,0.264,0.117,0.717,0.847,4,0
109,19,0.283,0.189,0.754,0.977,4,0
109,20,0.283,0.04,0.753,0.839,4,0
109,21,0.289,0.122,0.754,0.894,4,0
109,22,0.258,0.131,0.756,0.897,4,0
109,23,0.292,0.102,0.757,0.896,4,0
109,24,0.282,0.081,0.765,0.876,4,0
109,25,0.263,0.108,0.75,0.892,4,0
109,26,0.285,0.124,0.754,0.892,4,0
109,27,0.277,0.117,0.738,0.894,4,0
109,28,0.278,0.106,0.74,0.882,4,0
109,29,0.283,0.104,0.742,0.902,4,0
109,30,0.274,0.078,0.739,0.883,4,0
109,31,0.29,0.13,0.746,0.876,4,0
109,32,0.276,0.119,0.747,0.871,4,0
110,1,0.305,0.111,0.744,0.878,4,0
110,2,0.308,0.111,0.74,0.878,4,0
110,3,0.285,0.131,0.741,0.866,4,0
110,4,0.234,0.117,0.742,0.894,8,0
110,5,0.293,0.122,0.738,0.903,8,0
110,6,0.306,0.157,0.725,0.889,8,0
110,7,0.372,0.348,0.645,0.844,8,0
110,8,0.386,0.404,0.574,0.74,8,0
110,9,0.391,0.417,0.54,0.682,8,0
110,10,0.397,0.431,0.523,0.664,8,0
110,11,0.399,0.485,0.524,0.71,8,0
110,12,0.396,0.488,0.522,0.708,8,0
110,13,0.388,0.446,0.524,0.719,8,0
110,14,0.397,0.453,0.519,0.719,8,0
110,15,0.401,0.488,0.519,0.719,8,0
110,16,0.399,0.485,0.525,0.722,8,0
110,17,0.401,0.485,0.527,0.718,8,0
110,18,0.405,0.478,0.526,0.715,8,0
110,19,0.405,0.476,0.525,0.716,8,0
110,20,0.399,0.483,0.531,0.713,8,0
110,21,0.397,0.485,0.522,0.722,8,0
110,22,0.396,0.494,0.522,0.714,8,0
110,23,0.397,0.488,0.524,0.715,8,0
110,24,0.399,0.483,0.523,0.717,8,0
110,25,0.401,0.492,0.525,0.719,8,0
110,26,0.403,0.491,0.525,0.716,8,0
110,27,0.401,0.489,0.523,0.719,8,0
110,28,0.397,0.489,0.523,0.717,8,0
110,29,0.399,0.488,0.523,0.719,8,0
110,30,0.34,0.452,0.469,0.656,8,0
110,31,0.374,0.391,0.507,0.6,8,0
110,32,0.41,0.375,0.544,0.569,8,0
111,1,0.412,0.381,0.548,0.569,8,0
111,2,0.408,0.374,0.551,0.572,8,0
111,3,0.42,0.344,0.561,0.554,8,0
111,4,0.426,0.344,0.568,0.545,8,0
111,5,0.432,0.318,0.575,0.519,8,0
111,6,0.449,0.261,0.615,0.521,8,0
111,7,0.436,0.235,0.644,0.577,8,0
111,8,0.34,0.219,0.653,0.702,8,0
111,9,0.185,0.128,0.674,0.844,8,0
111,10,0.192,0.129,0.662,0.873,8,0
111,11,0.183,0.137,0.652,0.842,8,0
111,12,0.188,0.135,0.662,0.862,8,0
111,13,0.202,0.144,0.66,0.879,8,0
111,14,0.211,0.142,0.657,0.876,8,0
111,15,0.188,0.135,0.662,0.881,8,0
111,16,0.197,0.144,0.664,0.878,8,0
111,17,0.194,0.139,0.659,0.888,8,0
111,18,0.211,0.143,0.661,0.879,8,0
111,19,0.203,0.142,0.66,0.883,8,0
111,20,0.202,0.142,0.66,0.873,8,0
111,21,0.2,0.14,0.663,0.894,8,0
111,22,0.207,0.147,0.657,0.886,8,0
111,23,0.197,0.144,0.649,0.873,8,0
111,24,0.224,0.149,0.655,0.872,8,0
111,25,0.197,0.144,0.657,0.881,8,0
111,26,0.195,0.143,0.669,0.882,8,0
111,27,0.197,0.137,0.666,0.881,8,0
111,28,0.217,0.132,0.659,0.877,8,0
111,29,0.197,0.134,0.659,0.881,8,0
111,30,0.201,0.15,0.662,0.871,8,0
111,31,0.209,0.15,0.659,0.884,8,0
111,32,0.202,0.16,0.654,0.873,8,0
112,1,0.185,0.144,0.652,0.878,8,0
112,2,0.208,0.156,0.654,0.876,8,0
112,3,0.213,0.157,0.67,0.889,8,0
112,4,0.207,0.142,0.657,0.879,8,0
112,5,0.188,0.142,0.661,0.878,8,0
112,6,0.201,0.155,0.655,0.881,8,0
112,7,0.198,0.157,0.66,0.884,8,0
112,8,0.207,0.147,0.654,0.876,8,0
112,9,0.209,0.163,0.647,0.873,8,0
112,10,0.317,0.289,0.598,0.742,8,0
112,11,0.372,0.341,0.573,0.677,8,0
112,12,0.396,0.45,0.553,0.701,8,0
112,13,0.418,0.491,0.544,0.698,8,0
112,14,0.417,0.485,0.548,0.702,8,0
112,15,0.419,0.488,0.545,0.697,8,0
112,16,0.415,0.476,0.544,0.69,8,0
112,17,0.417,0.489,0.547,0.698,8,0
112,18,0.413,0.468,0.549,0.695,8,0
112,19,0.415,0.479,0.545,0.703,8,0
112,20,0.419,0.478,0.545,0.697,8,0
112,21,0.42,0.486,0.547,0.698,8,0
112,22,0.415,0.478,0.548,0.692,8,0
112,23,0.415,0.486,0.547,0.69,8,0
112,24,0.419,0.475,0.554,0.699,8,0
112,25,0.422,0.478,0.55,0.708,8,0
112,26,0.412,0.473,0.553,0.695,8,0
112,27,0.423,0.482,0.553,0.694,8,0
112,28,0.426,0.481,0.55,0.706,8,0
112,29,0.425,0.479,0.553,0.703,8,0
112,30,0.425,0.479,0.556,0.701,8,0
112,31,0.424,0.479,0.552,0.695,8,0
112,32,0.42,0.463,0.56,0.68,8,0
113,1,0.421,0.465,0.555,0.68,8,0
113,2,0.428,0.462,0.547,0.677,8,0
113,3,0.42,0.446,0.544,0.663,8,0
113,4,0.407,0.413,0.551,0.656,8,0
113,5,0.396,0.359,0.588,0.684,8,0
113,6,0.382,0.293,0.649,0.747,8,0
113,7,0.325,0.147,0.726,0.785,8,0
113,8,0.312,0.132,0.744,0.835,8,0
113,9,0.291,0.124,0.736,0.855,8,0
113,10,0.291,0.13,0.733,0.832,8,0
113,11,0.298,0.106,0.735,0.763,8,0
113,12,0.285,0.109,0.734,0.774,8,0
113,13,0.301,0.116,0.722,0.767,8,0
113,14,0.303,0.101,0.726,0.778,8,0
113,15,0.3,0.127,0.734,0.769,8,0
113,16,0.304,0.119,0.733,0.796,8,0
113,17,0.292,0.116,0.728,0.781,8,0
113,18,0.302,0.124,0.735,0.76,8,0
113,19,0.297,0.111,0.726,0.752,8,0
113,20,0.306,0.116,0.734,0.755,8,0
113,21,0.305,0.117,0.729,0.747,8,0
113,22,0.308,0.122,0.721,0.768,8,0
113,23,0.304,0.119,0.726,0.763,8,0
113,24,0.297,0.117,0.738,0.77,8,0
113,25,0.314,0.104,0.729,0.772,8,0
113,26,0.285,0.114,0.728,0.739,8,0
113,27,0.221,0.003,0.86,0.881,6,0
113,28,0.438,0.006,0.779,0.995,6,0
113,29,0.408,0.113,0.868,0.997,6,0
113,30,0.33,0.426,0.938,0.977,6,0
113,31,0.244,0.514,0.851,0.963,6,0
113,32,0.265,0.566,0.813,0.99,6,0
114,1,0.26,0.569,0.812,0.99,6,0
114,2,0.271,0.574,0.794,0.994,6,0
114,3,0.31,0.532,0.75,0.99,6,0
114,4,0.449,0.403,0.758,0.993,3,0
114,5,0.425,0.424,0.758,0.988,3,0
114,6,0.349,0.344,0.667,0.994,3,0
114,7,0.335,0.344,0.648,0.993,3,0
114,8,0.281,0.329,0.653,0.993,3,0
114,9,0.322,0.323,0.656,0.993,3,0
114,10,0.342,0.326,0.647,0.993,3,0
114,11,0.333,0.322,0.641,0.994,3,0
114,12,0.299,0.331,0.638,0.982,3,0
114,13,0.322,0.322,0.661,0.994,3,0
114,14,0.332,0.338,0.669,0.99,3,0
114,15,0.326,0.339,0.669,0.987,3,0
114,16,0.347,0.348,0.647,0.992,3,0
114,17,0.338,0.355,0.64,0.99,3,0
114,18,0.293,0.356,0.66,0.98,3,0
114,19,0.312,0.354,0.642,0.993,3,0
114,20,0.308,0.339,0.658,0.985,3,0
114,21,0.325,0.364,0.651,0.98,3,0
114,22,0.349,0.355,0.659,0.977,3,0
114,23,0.357,0.38,0.653,0.992,3,0
114,24,0.335,0.377,0.656,0.992,3,0
114,25,0.354,0.339,0.643,0.985,3,0
114,26,0.354,0.318,0.64,0.987,3,0
114,27,0.318,0.316,0.64,0.993,3,0
114,28,0.306,0.329,0.646,0.987,3,0
114,29,0.368,0.391,0.608,0.981,3,0
114,30,0.339,0.39,0.618,0.986,3,0
114,31,0.335,0.369,0.606,0.989,3,0
114,32,0.328,0.388,0.609,0.974,3,0
115,1,0.328,0.361,0.608,0.989,3,0
115,2,0.341,0.387,0.617,0.986,3,0
115,3,0.357,0.381,0.603,0.99,3,0
115,4,0.333,0.367,0.608,0.987,3,0
115,5,0.36,0.381,0.61,0.991,3,0
115,6,0.349,0.387,0.614,0.992,3,0
115,7,0.353,0.394,0.621,0.988,3,0
115,8,0.347,0.42,0.617,0.994,3,0
115,9,0.337,0.411,0.622,0.99,3,0
115,10,0.356,0.421,0.622,0.995,3,0
115,11,0.345,0.414,0.624,0.988,3,0
115,12,0.353,0.394,0.617,0.993,3,0
115,13,0.343,0.368,0.609,0.991,3,0
115,14,0.344,0.369,0.61,0.943,3,0
115,15,0.251,0.378,0.523,0.895,6,0
115,16,0.231,0.325,0.476,0.769,6,0
115,17,0.169,0.344,0.419,0.773,6,0
115,18,0.145,0.398,0.37,0.744,6,0
115,19,0.118,0.47,0.356,0.753,6,0
115,20,0.083,0.476,0.295,0.706,6,0
115,21,0.022,0.413,0.202,0.635,6,0
115,22,0.035,0.367,0.154,0.628,6,0
115,23,0.05,0.344,0.166,0.574,6,0
115,24,0.07,0.331,0.204,0.572,6,0
115,25,0.116,0.326,0.237,0.525,6,0
115,26,0.185,0.312,0.297,0.523,6,0
115,27,0.232,0.293,0.326,0.457,6,0
115,28,0.244,0.271,0.329,0.426,6,0
115,29,0.278,0.264,0.373,0.386,6,0
115,30,0.31,0.243,0.375,0.362,6,0
115,31,0.333,0.214,0.388,0.356,0,0
115,32,,,,,0,0
116,1,0.399,0.261,0.675,0.886,3,0
116,2,0.401,0.238,0.665,0.86,3,0
116,3,0.431,0.263,0.665,0.882,3,0
116,4,0.408,0.231,0.672,0.867,3,0
116,5,0.433,0.224,0.674,0.84,3,0
116,6,0.442,0.215,0.659,0.857,3,0
116,7,0.428,0.222,0.669,0.843,3,0
116,8,0.436,0.168,0.661,0.878,3,0
116,9,0.442,0.143,0.669,0.819,3,0
116,10,0.431,0.134,0.674,0.824,3,0
116,11,0.435,0.144,0.663,0.791,3,0
116,12,0.442,0.137,0.664,0.828,3,0
116,13,0.444,0.142,0.658,0.795,3,0
116,14,0.444,0.143,0.669,0.802,3,0
116,15,0.432,0.143,0.661,0.796,3,0
116,16,0.438,0.137,0.665,0.812,3,0
116,17,0.412,0.119,0.666,0.815,3,0
116,18,0.417,0.129,0.671,0.79,3,0
116,19,0.436,0.181,0.665,0.778,3,0
116,20,0.41,0.227,0.667,0.8,3,0
116,21,0.432,0.231,0.669,0.788,3,0
116,22,0.425,0.245,0.689,0.756,3,0
116,23,0.42,0.224,0.666,0.709,3,0
116,24,0.415,0.158,0.667,0.729,3,0
116,25,0.432,0.113,0.668,0.749,3,0
116,26,0.419,0.153,0.71,0.781,3,0
116,27,0.415,0.143,0.659,0.794,3,0
116,28,0.406,0.152,0.667,0.8,3,0
116,29,0.425,0.169,0.669,0.82,3,0
116,30,0.412,0.207,0.669,0.84,3,0
116,31,0.39,0.204,0.67,0.806,3,0
116,32,0.388,0.179,0.664,0.814,3,0
117,1,0.384,0.192,0.676,0.818,3,0
117,2,0.401,0.192,0.665,0.802,3,0
117,3,0.388,0.171,0.661,0.823,3,0
117,4,0.415,0.196,0.673,0.811,3,0
117,5,0.403,0.215,0.666,0.825,3,0
117,6,0.408,0.201,0.66,0.83,3,0
117,7,0.394,0.22,0.663,0.845,3,0
117,8,0.381,0.212,0.662,0.827,3,0
117,9,0.401,0.23,0.66,0.821,3,0
117,10,0.401,0.232,0.67,0.834,3,0
117,11,0.396,0.233,0.661,0.851,3,0
117,12,0.403,0.222,0.666,0.857,3,0
117,13,0.39,0.211,0.673,0.86,3,0
117,14,0.406,0.176,0.675,0.853,3,0
117,15,0.397,0.232,0.671,0.858,3,0
117,16,0.395,0.181,0.671,0.845,3,0
117,17,0.405,0.207,0.673,0.851,3,0
117,18,0.401,0.228,0.669,0.858,3,0
117,19,0.383,0.224,0.633,0.849,3,0
117,20,0.358,0.233,0.62,0.864,3,0
117,21,0.38,0.163,0.617,0.847,3,0
117,22,0.34,0.212,0.62,0.824,3,0
117,23,0.365,0.263,0.621,0.831,3,0
117,24,0.365,0.253,0.62,0.823,3,0
117,25,0.366,0.256,0.616,0.85,3,0
117,26,0.369,0.294,0.619,0.837,3,0
117,27,0.385,0.319,0.618,0.869,3,0
117,28,0.381,0.32,0.622,0.86,3,0
117,29,0.351,0.277,0.626,0.918,3,0
117,30,0.372,0.277,0.623,0.939,3,0
117,31,0.369,0.299,0.63,0.906,3,0
117,32,0.391,0.303,0.617,0.893,3,0
118,1,0.388,0.306,0.626,0.885,3,0
118,2,0.386,0.31,0.618,0.894,3,0
118,3,0.372,0.31,0.619,0.884,3,0
118,4,0.381,0.315,0.622,0.892,3,0
118,5,0.388,0.315,0.607,0.906,3,0
118,6,0.319,0.319,0.619,0.916,3,0
118,7,0.297,0.264,0.605,0.918,3,0
118,8,0.341,0.214,0.603,0.899,3,0
118,9,0.367,0.205,0.613,0.918,3,0
118,10,0.326,0.227,0.621,0.922,3,0
118,11,0.347,0.232,0.621,0.909,3,0
118,12,0.367,0.256,0.618,0.924,3,0
118,13,0.362,0.232,0.624,0.912,3,0
118,14,0.344,0.217,0.598,0.931,3,0
118,15,0.36,0.261,0.624,0.907,3,0
118,16,0.354,0.28,0.608,0.915,3,0
118,17,0.289,0.256,0.527,0.933,3,0
118,18,0.203,0.271,0.446,0.918,3,0
118,19,0.194,0.273,0.444,0.93,3,0
118,20,0.196,0.238,0.44,0.932,3,0
118,21,0.221,0.237,0.448,0.927,3,0
118,22,0.211,0.245,0.435,0.927,3,0
118,23,0.19,0.26,0.442,0.921,3,0
118,24,0.192,0.227,0.439,0.911,3,0
118,25,0.232,0.212,0.437,0.928,3,0
118,26,0.184,0.258,0.459,0.901,3,0
118,27,0.174,0.254,0.456,0.935,3,0
118,28,0.195,0.266,0.449,0.881,3,0
118,29,0.23,0.303,0.435,0.89,3,0
118,30,0.226,0.29,0.455,0.876,3,0
118,31,0.252,0.3,0.452,0.913,3,0
118,32,0.242,0.279,0.467,0.904,3,0
119,1,0.244,0.29,0.469,0.893,3,0
119,2,0.228,0.29,0.461,0.925,3,0
119,3,0.221,0.276,0.481,0.909,3,0
119,4,0.232,0.277,0.482,0.907,3,0
119,5,0.246,0.29,0.494,0.922,3,0
119,6,0.266,0.287,0.478,0.922,3,0
119,7,0.202,0.244,0.472,0.907,3,0
119,8,0.219,0.225,0.469,0.9,3,0
119,9,0.202,0.264,0.474,0.918,3,0
119,10,0.21,0.269,0.479,0.94,3,0
119,11,0.194,0.202,0.474,0.922,3,0
119,12,0.211,0.204,0.475,0.915,3,0
119,13,0.196,0.209,0.461,0.915,3,0
119,14,0.199,0.225,0.467,0.894,3,0
119,15,0.208,0.241,0.447,0.9,3,0
119,16,0.219,0.256,0.448,0.905,3,0
119,17,0.219,0.238,0.461,0.879,3,0
119,18,0.215,0.199,0.452,0.897,3,0
119,19,0.229,0.184,0.475,0.892,3,0
119,20,0.231,0.184,0.486,0.853,3,0
119,21,0.244,0.199,0.473,0.845,3,0
119,22,0.231,0.201,0.483,0.837,3,0
119,23,0.227,0.183,0.495,0.756,3,0
119,24,0.258,0.212,0.483,0.802,3,0
119,25,0.246,0.214,0.49,0.814,3,0
119,26,0.25,0.186,0.488,0.834,3,0
119,27,0.246,0.188,0.486,0.865,3,0
119,28,0.261,0.186,0.487,0.843,3,0
119,29,0.254,0.201,0.489,0.833,3,0
119,30,0.267,0.227,0.509,0.821,3,0
119,31,0.265,0.233,0.517,0.813,3,0
119,32,0.249,0.211,0.514,0.82,3,0
120,1,0.278,0.124,0.639,0.886,3,0
120,2,0.293,0.142,0.624,0.881,3,0
120,3,0.271,0.124,0.633,0.883,3,0
120,4,0.287,0.113,0.633,0.875,3,0
120,5,0.278,0.111,0.633,0.904,3,0
120,6,0.268,0.121,0.65,0.917,3,0
120,7,0.262,0.131,0.708,0.917,3,0
120,8,0.283,0.143,0.637,0.906,3,0
120,9,0.285,0.132,0.635,0.92,3,0
120,10,0.264,0.126,0.642,0.896,3,0
120,11,0.283,0.126,0.637,0.889,3,0
120,12,0.299,0.135,0.637,0.915,3,0
120,13,0.281,0.119,0.658,0.92,3,0
120,14,0.285,0.134,0.653,0.906,3,0
120,15,0.308,0.124,0.656,0.904,3,0
120,16,0.308,0.056,0.768,0.909,6,0
120,17,0.331,0.042,0.884,0.941,6,0
120,18,0.288,0.006,0.967,0.938,6,0
120,19,0.131,0.088,0.858,0.913,6,0
120,20,0.133,0.158,0.806,0.942,6,0
120,21,0.099,0.143,0.819,0.869,2,0
120,22,0.128,0.152,0.808,0.957,2,0
120,23,0.101,0.122,0.802,0.906,6,0
120,24,0.124,0.14,0.858,0.92,6,0
120,25,0.116,0.124,0.79,0.941,6,0
120,26,0.089,0.147,0.682,0.935,6,0
120,27,0.026,0.156,0.665,0.931,6,0
120,28,0.151,0.095,0.786,0.937,6,0
120,29,0.206,0.137,0.822,0.874,6,0
120,30,0.374,0.137,0.866,0.956,6,0
120,31,0.461,0.169,0.761,0.984,6,0
120,32,0.409,0.149,0.812,0.966,6,0
121,1,0.368,0.152,0.806,0.989,6,0
121,2,0.382,0.144,0.806,0.982,6,0
121,3,0.29,0.091,0.697,0.956,6,0
121,4,0.264,0.104,0.694,0.827,6,0
121,5,0.276,0.111,0.576,0.708,6,0
121,6,,,,,0,0
121,7,,,,,0,0
121,8,0.015,0.613,0.445,0.995,0,0
121,9,0.026,0.397,0.608,0.986,1,0
121,10,0.099,0.331,0.686,0.969,1,0
121,11,0.163,0.212,0.812,0.918,1,0
121,12,0.178,0.219,0.809,0.933,1,0
121,13,0.224,0.201,0.811,0.932,1,0
121,14,0.207,0.207,0.806,0.946,1,0
121,15,0.215,0.184,0.797,0.938,1,0
121,16,0.21,0.212,0.783,0.922,1,0
121,17,0.188,0.201,0.804,0.922,1,0
121,18,0.178,0.183,0.822,0.943,1,0
121,19,0.201,0.225,0.826,0.928,1,0
121,20,0.183,0.204,0.816,0.928,1,0
121,21,0.211,0.23,0.801,0.932,1,0
121,22,0.201,0.22,0.776,0.949,1,0
121,23,0.224,0.212,0.783,0.946,1,0
121,24,0.211,0.212,0.778,0.949,1,0
121,25,0.192,0.219,0.772,0.943,1,0
121,26,0.211,0.196,0.789,0.935,1,0
121,27,0.211,0.202,0.79,0.938,1,0
121,28,0.194,0.189,0.803,0.972,1,0
121,29,0.181,0.179,0.82,0.984,1,0
121,30,0.136,0.152,0.843,0.99,1,0
121,31,0.139,0.111,0.851,0.982,1,0
121,32,0.081,0.085,0.872,0.992,1,0
122,1,0.248,0.114,0.7,0.905,1,0
122,2,0.248,0.101,0.692,0.905,1,0
122,3,0.225,0.091,0.706,0.896,1,0
122,4,0.266,0.134,0.716,0.891,1,0
122,5,0.274,0.152,0.706,0.896,1,0
122,6,0.264,0.145,0.719,0.907,1,0
122,7,0.246,0.134,0.705,0.907,1,0
122,8,0.224,0.258,0.659,0.904,3,0
122,9,0.238,0.333,0.55,0.951,3,0
122,10,0.117,0.202,0.532,0.877,6,0
122,11,0.06,0.139,0.501,0.819,6,0
122,12,0.122,0.143,0.501,0.949,6,0
122,13,0.116,0.169,0.503,0.926,6,0
122,14,0.163,0.113,0.661,0.917,6,0
122,15,0.163,0.134,0.771,0.918,6,0
122,16,0.122,0.129,0.819,0.894,6,0
122,17,0.144,0.054,0.799,0.921,6,0
122,18,0.175,0.015,0.784,0.955,6,0
122,19,0.197,0.049,0.763,0.94,6,0
122,20,0.141,0.135,0.655,0.975,3,0
122,21,0.118,0.184,0.599,0.98,3,0
122,22,0.08,0.335,0.505,0.996,3,0
122,23,0.146,0.309,0.503,0.984,1,0
122,24,0.178,0.495,0.643,0.992,1,0
122,25,0.271,0.469,0.695,0.98,1,0
122,26,0.358,0.486,0.7,0.991,3,0
122,27,0.367,0.457,0.706,0.985,3,0
122,28,0.342,0.382,0.686,0.994,3,0
122,29,0.303,0.183,0.644,0.992,3,0
122,30,0.295,0.052,0.632,0.994,3,0
122,31,0.258,0.103,0.624,0.994,3,0
122,32,0.248,0.088,0.595,0.992,3,0
123,1,0.264,0.303,0.475,0.985,11,0
123,2,0.281,0.303,0.474,0.974,11,0
123,3,0.25,0.419,0.449,0.977,11,0
123,4,0.244,0.547,0.465,0.986,3,0
123,5,0.236,0.557,0.451,0.979,3,0
123,6,0.268,0.538,0.447,0.982,3,0
123,7,0.244,0.452,0.44,0.993,3,0
123,8,0.269,0.443,0.422,0.975,3,0
123,9,0.253,0.421,0.453,0.977,3,0
123,10,0.258,0.419,0.476,0.99,3,0
123,11,0.244,0.378,0.481,0.985,3,0
123,12,0.258,0.434,0.474,0.988,3,0
123,13,0.266,0.443,0.456,0.994,3,0
123,14,0.237,0.421,0.458,0.987,3,0
123,15,0.258,0.423,0.456,0.997,3,0
123,16,0.281,0.446,0.453,0.994,3,0
123,17,0.272,0.443,0.447,0.99,3,0
123,18,0.26,0.47,0.442,0.988,3,0
123,19,0.273,0.525,0.443,0.975,3,0
123,20,0.331,0.385,0.688,0.977,3,0
123,21,0.3,0.329,0.657,0.972,3,0
123,22,0.268,0.276,0.619,0.971,3,0
123,23,0.26,0.281,0.574,0.958,3,0
123,24,0.238,0.279,0.622,0.956,3,0
123,25,0.266,0.211,0.542,0.974,3,0
123,26,0.242,0.269,0.59,0.985,3,0
123,27,0.199,0.286,0.568,0.997,3,0
123,28,0.188,0.169,0.522,0.991,3,0
123,29,0.213,0.253,0.558,0.989,3,0
123,30,0.223,0.43,0.538,0.993,3,0
123,31,0.168,0.442,0.451,0.932,6,0
123,32,0.223,0.431,0.467,0.963,6,0
124,1,0.365,0.302,0.576,0.797,6,0
124,2,0.385,0.313,0.566,0.795,6,0
124,3,0.409,0.318,0.597,0.831,6,0
124,4,0.391,0.293,0.622,0.841,6,0
124,5,0.406,0.269,0.613,0.819,6,0
124,6,0.362,0.261,0.629,0.845,6,0
124,7,0.295,0.269,0.636,0.848,6,0
124,8,0.235,0.277,0.696,0.84,6,0
124,9,0.21,0.274,0.737,0.857,6,0
124,10,0.237,0.293,0.764,0.869,6,0
124,11,0.365,0.269,0.824,0.877,6,0
124,12,0.451,0.233,0.713,0.867,6,0
124,13,0.399,0.282,0.661,0.841,6,0
124,14,0.438,0.305,0.642,0.842,6,0
124,15,0.376,0.3,0.595,0.821,6,0
124,16,0.395,0.328,0.585,0.852,6,0
124,17,0.341,0.361,0.592,0.869,6,0
124,18,0.364,0.394,0.594,0.856,6,0
124,19,0.392,0.408,0.56,0.851,6,0
124,20,0.356,0.372,0.556,0.87,6,0
124,21,0.405,0.403,0.563,0.845,6,0
124,22,0.397,0.423,0.572,0.827,6,0
124,23,0.434,0.494,0.579,0.866,6,0
124,24,0.424,0.557,0.599,0.904,6,0
124,25,0.408,0.592,0.599,0.928,6,0
124,26,0.376,0.602,0.576,0.922,6,0
124,27,0.364,0.609,0.538,0.945,6,0
124,28,0.366,0.576,0.519,0.95,6,0
124,29,0.339,0.545,0.501,0.935,6,0
124,30,0.376,0.561,0.503,0.912,6,0
124,31,0.362,0.531,0.545,0.906,6,0
124,32,0.383,0.538,0.63,0.899,6,0
125,1,0.372,0.56,0.665,0.943,6,0
125,2,0.367,0.554,0.665,0.931,6,0
125,3,0.45,0.535,0.777,0.918,6,0
125,4,0.59,0.527,0.915,0.894,6,0
125,5,0.653,0.538,0.967,0.913,6,0
125,6,0.717,0.567,0.912,0.856,6,0
125,7,0.703,0.508,0.905,0.821,6,0
125,8,0.624,0.437,0.852,0.897,11,0
125,9,0.628,0.45,0.828,0.84,11,0
125,10,0.692,0.47,0.905,0.861,11,0
125,11,0.751,0.434,0.999,0.87,0,0
125,12,,,,,0,0
125,13,,,,,0,0
125,14,,,,,0,0
125,15,0.76,0.07,0.999,0.876,11,0
125,16,0.662,0.067,0.932,0.922,11,0
125,17,0.556,0.162,0.81,0.909,11,0
125,18,0.41,0.468,0.829,0.831,6,0
125,19,0.347,0.488,0.789,0.865,6,0
125,20,0.357,0.469,0.721,0.882,6,0
125,21,0.366,0.499,0.654,0.851,6,0
125,22,0.353,0.444,0.688,0.86,6,0
125,23,0.3,0.413,0.667,0.85,6,0
125,24,0.304,0.388,0.667,0.822,6,0
125,25,0.306,0.39,0.756,0.823,6,0
125,26,0.378,0.348,0.702,0.896,6,0
125,27,0.44,0.241,0.683,0.841,6,0
125,28,0.442,0.261,0.659,0.85,6,0
125,29,0.442,0.237,0.676,0.868,6,0
125,30,0.5,0.231,0.725,0.874,6,0
125,31,0.458,0.257,0.681,0.864,6,0
125,32,0.384,0.25,0.694,0.935,6,0
126,1,0.393,0.25,0.681,0.944,6,0
126,2,0.401,0.266,0.679,0.95,6,0
126,3,0.396,0.207,0.698,0.931,6,0
126,4,0.436,0.212,0.676,0.881,6,0
126,5,0.494,0.209,0.757,0.812,6,0
126,6,0.517,0.11,0.787,0.718,6,0
126,7,0.508,0.057,0.801,0.752,6,0
126,8,0.469,0.047,0.806,0.709,6,0
126,9,0.335,0.137,0.722,0.928,6,0
126,10,0.343,0.157,0.673,0.959,6,0
126,11,0.305,0.199,0.661,0.997,6,0
126,12,0.283,0.191,0.678,0.979,6,0
126,13,0.184,0.348,0.588,0.984,6,0
126,14,0.12,0.472,0.515,0.994,6,0
126,15,,,,,0,0
126,16,,,,,0,0
126,17,,,,,0,0
126,18,,,,,0,0
126,19,,,,,0,0
126,20,,,,,0,0
126,21,,,,,0,0
126,22,,,,,0,0
126,23,,,,,0,0
126,24,0.29,0.436,0.446,0.599,2,0
126,25,0.271,0.433,0.433,0.621,2,0
126,26,0.19,0.364,0.381,0.591,2,0
126,27,0.155,0.282,0.355,0.505,2,0
126,28,0.156,0.26,0.386,0.465,2,0
126,29,0.168,0.218,0.379,0.435,2,0
126,30,0.202,0.274,0.399,0.478,2,0
